Site,Core,Season,Month,Year,Sensor,Replicate,Time,Depth_um,H2S_umol_L,H2S_Signal_mV,Temp_C,Temp_Signal_mV,Comments
Yellow Bar,3,Spring,May,2016,Sensor 2,3,14-05-2016 10:54:25,29500,-21.9,7.67,23.46,220.74,
Yellow Bar,3,Spring,May,2016,Sensor 2,3,14-05-2016 10:54:46,30000,-22.06,7.37,23.41,220.47,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:52,-2000,-11.97,5.67,18.21,188.35,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:52,-2000,-13.65,3.51,18.33,189.78,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:52,-2000,-14.66,2.21,18.29,189.3,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:53,0,-14.74,2.11,18.27,189.09,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:53,0,-15.27,1.43,18.39,190.5,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:54,0,-15.65,0.94,18.43,190.88,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:54,2000,-15.19,1.53,18.51,191.83,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:54,2000,-15.88,0.64,18.6,192.87,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:55,2000,-15.9,0.62,18.67,193.64,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:55,4000,-15.22,1.5,18.7,194.02,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:55,4000,-15.53,1.09,18.75,194.65,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:56,4000,-15.71,0.87,18.8,195.12,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:56,6000,-13.01,4.33,18.86,195.84,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:56,6000,-13.33,3.93,18.91,196.46,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:57,6000,-13.18,4.12,18.96,197.02,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:57,8000,-12.91,4.46,19.03,197.86,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:57,8000,-13.28,3.99,19.08,198.42,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:58,8000,-13.46,3.76,19.13,198.97,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:58,10000,-13.79,3.33,19.2,199.74,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:58,10000,-13.82,3.29,19.25,200.41,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:59,10000,-13.98,3.09,19.3,200.98,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 12:59,12000,-13.58,3.6,19.35,201.53,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:00,12000,-13.45,3.77,19.39,202.02,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:00,12000,-13.52,3.68,19.44,202.59,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:00,14000,-13.96,3.12,19.49,203.07,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:01,14000,-13.95,3.13,19.55,203.84,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:01,14000,-13.95,3.12,19.6,204.43,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:01,16000,-13.44,3.78,19.64,204.81,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:02,16000,-13.32,3.93,19.67,205.17,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:02,16000,-13.18,4.11,19.72,205.79,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:02,18000,-12.33,5.21,19.77,206.38,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:03,18000,-12,5.64,19.82,206.92,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:03,18000,-11.88,5.79,19.85,207.23,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:03,20000,-10.82,7.15,19.88,207.65,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:04,20000,-10.78,7.2,19.91,207.92,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:04,20000,-10.91,7.03,19.96,208.51,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:05,22000,-7.41,11.53,20,209,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:05,22000,-6.84,12.27,20.03,209.38,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:05,22000,-6.18,13.12,20.06,209.74,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:06,24000,-8.99,9.5,20.11,210.28,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:06,24000,-9.22,9.21,20.16,210.83,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:06,24000,-9.37,9.01,20.2,211.25,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:07,26000,-7.08,11.96,20.22,211.49,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:07,26000,-6.53,12.67,20.25,211.93,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:07,26000,-6.57,12.61,20.31,212.58,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:08,28000,-6.14,13.17,20.34,212.9,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:08,28000,-5.85,13.54,20.37,213.29,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:08,28000,-5.85,13.54,20.41,213.7,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:09,30000,-4.95,14.7,20.45,214.18,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:09,30000,-4.61,15.14,20.48,214.53,
Elders East,1,Autumn,October,2015,Sensor 1,1,10/11/2015 13:09,30000,-4.57,15.19,20.49,214.61,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:12,-2000,-17.85,-1.89,20.68,216.78,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:12,-2000,-17.12,-0.95,20.7,217.08,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:13,-2000,-17.09,-0.92,20.74,217.5,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:13,0,-16.83,-0.58,20.79,218.08,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:13,0,-17.25,-1.12,20.82,218.45,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:14,0,-17.16,-1,20.84,218.65,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:14,2000,-16.43,-0.06,20.88,219.14,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:14,2000,-16.71,-0.43,20.9,219.35,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:15,2000,-16.76,-0.49,20.93,219.74,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:15,4000,-15.39,1.28,20.95,219.91,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:15,4000,-15.6,1,20.98,220.31,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:16,4000,-15.66,0.92,21,220.56,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:16,6000,-14.24,2.76,21.02,220.75,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:17,6000,-14.64,2.24,21.05,221.06,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:17,6000,-14.77,2.07,21.07,221.37,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:17,8000,-14.6,2.29,21.1,221.63,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:18,8000,-14.86,1.96,21.13,221.96,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:18,8000,-14.86,1.96,21.14,222.17,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:18,10000,-15.17,1.56,21.17,222.45,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:19,10000,-15.17,1.56,21.18,222.63,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:19,10000,-15.27,1.42,21.2,222.82,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:19,12000,-15.22,1.49,21.22,223.03,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:20,12000,-15.17,1.55,21.24,223.28,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:20,12000,-15.31,1.37,21.25,223.41,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:20,14000,-15.51,1.12,21.27,223.65,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:21,14000,-15.63,0.97,21.29,223.89,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:21,14000,-15.66,0.93,21.32,224.18,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:21,16000,-15.92,0.6,21.33,224.38,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:22,16000,-15.81,0.73,21.34,224.47,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:22,16000,-15.69,0.89,21.36,224.62,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:23,18000,-15.33,1.35,21.38,224.89,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:23,18000,-15.27,1.42,21.4,225.11,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:23,18000,-15.24,1.47,21.42,225.32,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:24,20000,-15.75,0.81,21.43,225.5,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:24,20000,-15.74,0.82,21.46,225.85,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:24,20000,-15.7,0.87,21.48,226.04,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:25,22000,-14.27,2.71,21.49,226.21,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:25,22000,-14.09,2.95,21.51,226.35,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:25,22000,-14.12,2.9,21.51,226.44,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:26,24000,-15.54,1.08,21.53,226.67,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:26,24000,-15.57,1.05,21.56,226.95,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:26,24000,-15.53,1.09,21.57,227.07,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:27,26000,-15.54,1.08,21.58,227.23,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:27,26000,-15.38,1.28,21.6,227.48,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:27,26000,-15.21,1.51,21.62,227.67,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:28,28000,-14.39,2.56,21.63,227.8,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:28,28000,-14.15,2.86,21.65,227.99,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:29,28000,-14.19,2.82,21.66,228.14,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:29,30000,-13.97,3.1,21.67,228.25,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:29,30000,-13.67,3.49,21.69,228.51,
Elders East,1,Autumn,October,2015,Sensor 1,2,10/11/2015 13:30,30000,-13.8,3.32,21.73,228.88,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:31,-2000,-17.43,-1.35,21.75,229.12,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:32,-2000,-17.14,-0.97,21.78,229.48,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:32,-2000,-17.25,-1.12,21.81,229.89,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:33,0,-16.83,-0.58,21.83,230.06,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:33,0,-16.9,-0.66,21.84,230.24,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:33,0,-16.97,-0.76,21.86,230.47,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:34,2000,-16.4,-0.02,21.89,230.81,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:34,2000,-16.55,-0.22,21.9,230.83,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:34,2000,-16.83,-0.58,21.89,230.75,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:35,4000,-16.42,-0.05,21.91,230.99,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:35,4000,-16.82,-0.57,21.91,231.02,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:35,4000,-16.64,-0.34,21.93,231.2,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:36,6000,-16.03,0.45,21.94,231.39,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:36,6000,-16.08,0.39,21.95,231.48,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:36,6000,-16.14,0.3,21.98,231.75,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:37,8000,-13.79,3.34,21.97,231.67,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:37,8000,-13.43,3.8,21.98,231.87,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:37,8000,-13.46,3.76,22,232.07,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:38,10000,-13.97,3.1,22,232.07,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:38,10000,-14.18,2.83,22.02,232.25,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:39,10000,-14.25,2.74,22.02,232.31,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:39,12000,-14.79,2.05,22.03,232.33,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:39,12000,-14.76,2.08,22.04,232.52,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:40,12000,-14.74,2.11,22.05,232.58,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:40,14000,-14.45,2.48,22.06,232.78,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:40,14000,-14.44,2.49,22.08,232.91,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:41,14000,-14.41,2.53,22.08,232.94,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:41,16000,-14.68,2.19,22.09,233.1,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:41,16000,-14.73,2.12,22.1,233.16,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:42,16000,-14.64,2.24,22.1,233.16,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:42,18000,-15.97,0.52,22.12,233.37,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:42,18000,-16.19,0.24,22.12,233.42,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:43,18000,-16.14,0.31,22.13,233.54,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:43,20000,-15.59,1.02,22.15,233.71,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:44,20000,-15.41,1.24,22.15,233.77,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:44,20000,-15.29,1.4,22.13,233.59,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:44,22000,-16.06,0.42,22.17,234.02,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:45,22000,-16.1,0.36,22.19,234.28,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:45,22000,-16.11,0.35,22.19,234.22,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:45,24000,-16.37,0.02,22.19,234.2,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:46,24000,-16.27,0.15,22.23,234.66,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:46,24000,-16.34,0.05,22.22,234.58,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:46,26000,-15.81,0.73,22.23,234.72,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:47,26000,-15.7,0.88,22.23,234.68,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:47,26000,-15.59,1.02,22.22,234.62,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:47,28000,-14.09,2.94,22.24,234.82,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:48,28000,-13.8,3.32,22.23,234.67,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:48,28000,-13.82,3.29,22.21,234.44,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:48,30000,-13.57,3.62,22.21,234.47,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:49,30000,-13.22,4.06,22.21,234.51,
Elders East,1,Autumn,October,2015,Sensor 1,3,10/11/2015 13:49,30000,-12.97,4.38,22.23,234.69,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:52,-2000,-20.59,-0.66,18.21,188.35,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:52,-2000,-20.63,-0.7,18.33,189.78,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:52,-2000,-20.56,-0.62,18.29,189.3,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:53,0,-20.4,-0.44,18.27,189.09,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:53,0,-20.38,-0.42,18.39,190.5,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:54,0,-20.33,-0.36,18.43,190.88,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:54,2000,-19.97,0.05,18.51,191.83,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:54,2000,-19.92,0.11,18.6,192.87,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:55,2000,-19.85,0.19,18.67,193.64,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:55,4000,-19.43,0.68,18.7,194.02,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:55,4000,-19.44,0.67,18.75,194.65,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:56,4000,-19.46,0.64,18.8,195.12,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:56,6000,-17.51,2.89,18.86,195.84,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:56,6000,-17.37,3.05,18.91,196.46,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:57,6000,-17.33,3.1,18.96,197.02,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:57,8000,-15.9,4.74,19.03,197.86,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:57,8000,-15.79,4.88,19.08,198.42,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:58,8000,-15.81,4.85,19.13,198.97,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:58,10000,-16.17,4.44,19.2,199.74,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:58,10000,-16.17,4.44,19.25,200.41,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:59,10000,-16.15,4.46,19.3,200.98,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 12:59,12000,-16.3,4.28,19.35,201.53,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:00,12000,-16.28,4.31,19.39,202.02,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:00,12000,-16.26,4.33,19.44,202.59,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:00,14000,-14.65,6.19,19.49,203.07,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:01,14000,-14.56,6.29,19.55,203.84,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:01,14000,-14.6,6.25,19.6,204.43,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:01,16000,-10.7,10.74,19.64,204.81,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:02,16000,-10.56,10.91,19.67,205.17,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:02,16000,-10.59,10.87,19.72,205.79,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:02,18000,8.96,33.42,19.77,206.38,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:03,18000,9.47,34,19.82,206.92,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:03,18000,9.68,34.24,19.85,207.23,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:03,20000,9.56,34.11,19.88,207.65,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:04,20000,9.46,33.99,19.91,207.92,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:04,20000,9.52,34.06,19.96,208.51,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:05,22000,-2.51,20.19,20,209,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:05,22000,-2.72,19.95,20.03,209.38,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:05,22000,-2.79,19.87,20.06,209.74,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:06,24000,2.68,26.17,20.11,210.28,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:06,24000,2.72,26.22,20.16,210.83,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:06,24000,2.68,26.18,20.2,211.25,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:07,26000,20.96,47.25,20.22,211.49,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:07,26000,20.59,46.83,20.25,211.93,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:07,26000,19.9,46.03,20.31,212.58,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:08,28000,15.18,40.59,20.34,212.9,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:08,28000,14.08,39.32,20.37,213.29,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:08,28000,12.96,38.02,20.41,213.7,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:09,30000,18.09,43.94,20.45,214.18,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:09,30000,18.33,44.22,20.48,214.53,
Elders East,1,Autumn,October,2015,Sensor 2,1,10/11/2015 13:09,30000,18.09,43.95,20.49,214.61,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:12,-2000,-20.06,-0.05,20.68,216.78,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:12,-2000,-20.04,-0.03,20.7,217.08,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:13,-2000,-20.23,-0.24,20.74,217.5,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:13,0,-20.33,-0.36,20.79,218.08,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:13,0,-20.42,-0.47,20.82,218.45,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:14,0,-20.46,-0.51,20.84,218.65,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:14,2000,-20.24,-0.26,20.88,219.14,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:14,2000,-20.24,-0.25,20.9,219.35,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:15,2000,-20.24,-0.26,20.93,219.74,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:15,4000,-16.97,3.52,20.95,219.91,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:15,4000,-16.79,3.72,20.98,220.31,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:16,4000,-16.67,3.86,21,220.56,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:16,6000,-14.9,5.91,21.02,220.75,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:17,6000,-14.88,5.92,21.05,221.06,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:17,6000,-14.81,6,21.07,221.37,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:17,8000,-16.32,4.27,21.1,221.63,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:18,8000,-16.42,4.15,21.13,221.96,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:18,8000,-16.44,4.12,21.14,222.17,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:18,10000,-17.74,2.62,21.17,222.45,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:19,10000,-17.71,2.66,21.18,222.63,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:19,10000,-17.66,2.72,21.2,222.82,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:19,12000,-16.95,3.54,21.22,223.03,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:20,12000,-16.99,3.49,21.24,223.28,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:20,12000,-17,3.48,21.25,223.41,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:20,14000,-17.08,3.38,21.27,223.65,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:21,14000,-16.94,3.55,21.29,223.89,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:21,14000,-16.83,3.68,21.32,224.18,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:21,16000,-18.55,1.69,21.33,224.38,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:22,16000,-18.56,1.68,21.34,224.47,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:22,16000,-18.57,1.67,21.36,224.62,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:23,18000,-18.05,2.26,21.38,224.89,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:23,18000,-18.02,2.3,21.4,225.11,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:23,18000,-18.08,2.23,21.42,225.32,
Elders East,1,Autumn,October,2015,Sensor 2,2,10/11/2015 13:24,20000,-17.9,2.44,21.43,225.5,
