Site,Core,Season,Month,Year,Sensor,Replicate,Time,Depth_um,O2_umol_L,O2_Signal_mV,Temp_C,Temp_Signal_mV
Elders East,1,Summer,August,2015,Sensor 2,2,13-08-2015 15:51:53,1600,28.64,2.119857788,23.27025414,246.6772003
Elders East,1,Summer,August,2015,Sensor 2,2,13-08-2015 15:52:13,1600,28.15,2.090072632,23.27495003,246.731308
Elders East,1,Summer,August,2015,Sensor 2,2,13-08-2015 15:52:34,1900,8.99,0.931091309,23.27391815,246.7194061
Elders East,1,Summer,August,2015,Sensor 2,2,13-08-2015 15:52:54,1900,6.94,0.807373047,23.27311707,246.7101746
Elders East,1,Summer,August,2015,Sensor 2,2,13-08-2015 15:53:14,1900,6.54,0.782745361,23.2733326,246.7126617
Elders East,1,Summer,August,2015,Sensor 2,2,13-08-2015 15:53:35,2200,-2.51,0.235336304,23.27633667,246.7472839
Elders East,1,Summer,August,2015,Sensor 2,2,13-08-2015 15:54:13,2200,-2.83,0.216278076,23.27980232,246.7872009
Elders East,1,Summer,August,2015,Sensor 2,2,13-08-2015 15:54:33,2200,-2.49,0.236709595,23.27879906,246.77565
Elders East,1,Summer,August,2015,Sensor 2,2,13-08-2015 15:54:54,2500,-2.88,0.212905884,23.27971649,246.7862244
Elders East,1,Summer,August,2015,Sensor 2,2,13-08-2015 15:55:14,2500,-2.46,0.23866272,23.28139496,246.8055573
Elders East,1,Summer,August,2015,Sensor 2,2,13-08-2015 15:55:34,2500,-3.17,0.195373535,23.28434944,246.8396149
Elders East,1,Summer,August,2015,Sensor 2,2,13-08-2015 15:55:55,2800,-2.95,0.208999634,23.28501701,246.84729
Elders East,1,Summer,August,2015,Sensor 2,2,13-08-2015 15:56:15,2800,-3.15,0.196899414,23.28622627,246.8612366
Elders East,1,Summer,August,2015,Sensor 2,2,13-08-2015 15:56:35,2800,-2.86,0.214523315,23.28544807,246.8522491
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:03:03,-2000,212.15,79.66015625,23.29483414,246.9604187
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:03:24,-2000,211.04,79.24684143,23.29867935,247.004715
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:03:44,-2000,208.67,78.36906433,23.30174637,247.0400543
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:04:04,-1700,192.77,72.472229,23.30321693,247.0570068
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:04:25,-1700,207.31,77.86424255,23.30217361,247.0449829
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:04:45,-1700,209.44,78.65571594,23.30257607,247.0496063
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:05:05,-1400,209.51,78.68156433,23.30239296,247.0475006
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:05:25,-1400,189.23,71.15660095,23.30438614,247.0704651
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:05:46,-1400,176.64,66.48742676,23.30474472,247.0746002
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:06:06,-1100,207.4,77.89685059,23.30285645,247.0528412
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:06:26,-1100,198.12,74.45413208,23.3013134,247.0350647
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:06:46,-1100,188.33,70.82385254,23.29623032,246.9765015
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:07:07,-800,143.05,54.03103638,23.29833031,247.0006866
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:07:27,-800,179.01,67.36659241,23.29872322,247.0052032
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:07:47,-800,205.6,77.23071289,23.29935837,247.0125275
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:08:08,-500,205.57,77.21914673,23.29691315,246.9843597
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:08:28,-500,205.78,77.29656982,23.29746246,246.9906921
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:08:48,-500,206.45,77.54580688,23.29931641,247.0120544
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:09:09,-200,206.1,77.41517639,23.29685402,246.9836731
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:09:29,-200,203.8,76.56237793,23.29742432,246.9902496
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:09:49,-200,201.82,75.82705688,23.29770279,246.993454
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:10:09,100,202.35,76.02313232,23.29633331,246.9776764
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:10:30,100,204.17,76.69830322,23.29595757,246.9733582
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:10:50,100,204.99,77.00502014,23.29733086,246.9891815
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:11:10,400,204.76,76.91674805,23.29580116,246.9715576
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:11:30,400,203.48,76.44372559,23.29695129,246.9848022
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:11:51,400,196.13,73.71640015,23.29901886,247.0086365
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:12:11,700,164.28,61.90565491,23.29966927,247.0161133
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:12:31,700,183.22,68.93022156,23.30067825,247.0277557
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:12:51,700,198.64,74.64648438,23.3007431,247.0285034
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:13:12,1000,167.22,62.9944458,23.29785728,246.9952545
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:13:32,1000,142.1,53.67591858,23.29684448,246.9835663
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:13:52,1000,126.06,47.72764587,23.29512215,246.9637299
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:14:13,1300,74.93,28.76428223,23.29828835,247.0001984
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:14:33,1300,81.06,31.03747559,23.29759026,246.992157
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:14:53,1300,74.93,28.76396179,23.30052757,247.026001
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:15:14,1600,11.76,5.335632324,23.29971504,247.0166321
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:15:34,1600,9.39,4.4559021,23.29670143,246.9819183
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:15:54,1600,9.05,4.329711914,23.29875946,247.0056305
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:16:14,1900,-1.36,0.469100952,23.29889107,247.0071564
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:16:35,1900,-1.42,0.445022583,23.29815292,246.998642
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:16:55,1900,-1.43,0.443954468,23.29828262,247.0001526
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:17:15,2200,-1.44,0.438278198,23.30000114,247.0199432
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:17:35,2200,-1.51,0.412338257,23.29718399,246.9874725
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:17:56,2200,-1.54,0.401733398,23.29470253,246.9588928
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:18:17,2500,-1.57,0.390045166,23.29575539,246.9710083
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:18:37,2500,-1.49,0.418426514,23.29501343,246.9624634
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:18:57,2500,-1.54,0.402603149,23.29377937,246.9482574
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:19:17,2800,-1.54,0.402603149,23.29270363,246.9358521
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:19:37,2800,-1.55,0.396728516,23.29573059,246.9707336
Elders East,2,Summer,August,2015,Sensor 1,1,13-08-2015 16:19:58,2800,-1.57,0.390701294,23.29372787,246.9476624
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:26:12,-2000,195.25,73.39041138,23.29008675,246.9057007
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:26:32,-2000,194.84,73.23945618,23.2869339,246.8693695
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:26:52,-2000,195.34,73.42288208,23.29117012,246.9181976
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:27:13,-1700,195.39,73.44314575,23.29127312,246.9193878
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:27:33,-1700,194.88,73.2545929,23.29058647,246.9114685
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:27:53,-1700,194.72,73.19393921,23.29310799,246.9405212
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:28:14,-1400,195.16,73.35641479,23.29268265,246.9356079
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:28:34,-1400,193.87,72.87805176,23.29231834,246.9314117
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:28:54,-1400,194.49,73.10816956,23.29368973,246.9472046
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:29:15,-1100,193.1,72.5925293,23.29494286,246.9616547
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:29:35,-1100,194,72.92832947,23.29401207,246.9509277
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:29:55,-1100,194.37,73.06602478,23.29362297,246.9464569
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:30:15,-800,190.56,71.64987183,23.29458427,246.9575195
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:30:36,-800,193.65,72.79588318,23.29562187,246.9694824
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:30:56,-800,194.01,72.92993164,23.29254913,246.934082
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:31:16,-500,193.36,72.68914795,23.29195404,246.9272308
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:31:36,-500,193.32,72.67541504,23.28974152,246.9017334
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:31:57,-500,192.97,72.54554749,23.29033089,246.9085236
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:32:17,-200,192.73,72.45455933,23.29232216,246.9314575
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:32:37,-200,188.89,71.03282166,23.2931385,246.9408722
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:32:57,-200,192.76,72.46893311,23.29159355,246.9230652
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:33:19,100,187.85,70.64527893,23.29271507,246.9359894
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:33:39,100,184.71,69.48321533,23.28938484,246.8976288
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:33:59,100,177.86,66.93936157,23.28980827,246.9024963
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:34:20,400,148.9,56.19790649,23.29016113,246.9065552
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:34:40,400,158.04,59.58882141,23.29013443,246.90625
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:35:00,400,148.69,56.12207031,23.28937149,246.8974609
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:35:21,700,93.79,35.76046753,23.29072189,246.9130096
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:35:41,700,91.26,34.81994629,23.28911209,246.8944702
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:36:01,700,91.45,34.8899231,23.28719521,246.8723907
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:36:22,1000,25.7,10.5059967,23.28855133,246.8880157
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:36:42,1000,16.39,7.05329895,23.28742409,246.8750153
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:37:02,1000,13.46,5.963607788,23.28672218,246.8669434
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:37:22,1300,0.84,1.285217285,23.2896347,246.9004974
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:37:42,1300,-0.87,0.649108887,23.28720093,246.8724518
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:38:03,1300,-1.27,0.502334595,23.28702927,246.8704834
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:38:23,1600,-1.55,0.396881104,23.28643227,246.8636017
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:38:43,1600,-1.48,0.425003052,23.28409576,246.8366852
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:39:03,1600,-1.49,0.419494629,23.28369141,246.8320313
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:39:24,1900,-1.54,0.399673462,23.28248215,246.8180847
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:39:44,1900,-1.56,0.395339966,23.2843647,246.8397827
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:40:04,1900,-1.55,0.395874023,23.28440285,246.84021
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:40:25,2200,-1.56,0.39225769,23.28372192,246.8323669
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:40:45,2200,-1.52,0.407302856,23.2829895,246.8239288
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:41:05,2200,-1.6,0.377700806,23.28090286,246.799881
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:41:26,2500,-1.54,0.402938843,23.28491211,246.8460693
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:41:46,2500,-1.56,0.392730713,23.28253174,246.8186493
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:42:07,2500,-1.64,0.365707397,23.28372955,246.8324585
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:42:27,2800,-1.57,0.391601563,23.28281975,246.8219604
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:42:47,2800,-1.59,0.381378174,23.28566551,246.8547668
Elders East,2,Summer,August,2015,Sensor 1,2,13-08-2015 16:43:07,2800,-1.6,0.377716064,23.28247643,246.8180237
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:03:03,-2000,191.99,12.00247192,23.29483414,246.9604187
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:03:24,-2000,191.76,11.98904419,23.29867935,247.004715
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:03:44,-2000,189.44,11.8483429,23.30174637,247.0400543
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:04:04,-1700,191.22,11.95606995,23.30321693,247.0570068
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:04:25,-1700,188.62,11.79898071,23.30217361,247.0449829
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:04:45,-1700,155.09,9.770431519,23.30257607,247.0496063
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:05:05,-1400,187.34,11.72155762,23.30239296,247.0475006
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:05:25,-1400,189.33,11.84205627,23.30438614,247.0704651
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:05:46,-1400,185.23,11.59352112,23.30474472,247.0746002
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:06:06,-1100,174.99,10.97407532,23.30285645,247.0528412
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:06:26,-1100,187.74,11.7454834,23.3013134,247.0350647
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:06:46,-1100,183.96,11.51695251,23.29623032,246.9765015
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:07:07,-800,186.35,11.66159058,23.29833031,247.0006866
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:07:27,-800,186.32,11.65953064,23.29872322,247.0052032
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:07:47,-800,186.41,11.66519165,23.29935837,247.0125275
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:08:08,-500,184.73,11.56324768,23.29691315,246.9843597
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:08:28,-500,184.86,11.5713501,23.29746246,246.9906921
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:08:48,-500,185.65,11.61932373,23.29931641,247.0120544
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:09:09,-200,184.52,11.55076599,23.29685402,246.9836731
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:09:29,-200,184.19,11.53067017,23.29742432,246.9902496
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:09:49,-200,182.94,11.45497131,23.29770279,246.993454
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:10:09,100,184.23,11.53317261,23.29633331,246.9776764
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:10:30,100,184.44,11.54588318,23.29595757,246.9733582
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:10:50,100,183.87,11.51121521,23.29733086,246.9891815
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:11:10,400,183.93,11.51506042,23.29580116,246.9715576
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:11:30,400,182.82,11.4480896,23.29695129,246.9848022
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:11:51,400,170.71,10.71517944,23.29901886,247.0086365
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:12:11,700,121.14,7.716186523,23.29966927,247.0161133
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:12:31,700,118.15,7.535614014,23.30067825,247.0277557
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:12:51,700,127.42,8.096237183,23.3007431,247.0285034
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:13:12,1000,79.72,5.210647583,23.29785728,246.9952545
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:13:32,1000,80.41,5.252075195,23.29684448,246.9835663
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:13:52,1000,76.25,5.000473022,23.29512215,246.9637299
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:14:13,1300,17.27,1.432098389,23.29828835,247.0001984
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:14:33,1300,15.22,1.308135986,23.29759026,246.992157
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:14:53,1300,15.69,1.336364746,23.30052757,247.026001
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:15:14,1600,-2.33,0.246063232,23.29971504,247.0166321
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:15:34,1600,-2.42,0.240921021,23.29670143,246.9819183
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:15:54,1600,-2.1,0.260482788,23.29875946,247.0056305
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:16:14,1900,-2.01,0.265731812,23.29889107,247.0071564
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:16:35,1900,-2.26,0.250549316,23.29815292,246.998642
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:16:55,1900,-2.68,0.225067139,23.29828262,247.0001526
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:17:15,2200,-2.87,0.213363647,23.30000114,247.0199432
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:17:35,2200,-2.37,0.243942261,23.29718399,246.9874725
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:17:56,2200,-2.31,0.24760437,23.29470253,246.9588928
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:18:17,2500,-1.89,0.272796631,23.29575539,246.9710083
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:18:37,2500,-1.85,0.275085449,23.29501343,246.9624634
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:18:57,2500,-2.54,0.233673096,23.29377937,246.9482574
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:19:17,2800,-2.21,0.253433228,23.29270363,246.9358521
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:19:37,2800,-2.05,0.26322937,23.29573059,246.9707336
Elders East,2,Summer,August,2015,Sensor 2,1,13-08-2015 16:19:58,2800,-1.98,0.26751709,23.29372787,246.9476624
Elders East,2,Summer,August,2015,Sensor 2,2,13-08-2015 16:26:12,-2000,177.17,11.10594177,23.29008675,246.9057007
Elders East,2,Summer,August,2015,Sensor 2,2,13-08-2015 16:26:32,-2000,176.12,11.04281616,23.2869339,246.8693695
Elders East,2,Summer,August,2015,Sensor 2,2,13-08-2015 16:26:52,-2000,175.86,11.02700806,23.29117012,246.9181976
Elders East,2,Summer,August,2015,Sensor 2,2,13-08-2015 16:27:13,-1700,175.07,10.97904968,23.29127312,246.9193878
Elders East,2,Summer,August,2015,Sensor 2,2,13-08-2015 16:27:33,-1700,175.57,11.0090332,23.29058647,246.9114685
Elders East,2,Summer,August,2015,Sensor 2,2,13-08-2015 16:27:53,-1700,175.48,11.00390625,23.29310799,246.9405212
Elders East,2,Summer,August,2015,Sensor 2,2,13-08-2015 16:28:14,-1400,174.55,10.94776917,23.29268265,246.9356079
Elders East,2,Summer,August,2015,Sensor 2,2,13-08-2015 16:28:34,-1400,173.7,10.89613342,23.29231834,246.9314117
Elders East,2,Summer,August,2015,Sensor 2,2,13-08-2015 16:28:54,-1400,174.27,10.93084717,23.29368973,246.9472046
Elders East,2,Summer,August,2015,Sensor 2,2,13-08-2015 16:29:15,-1100,172.98,10.85253906,23.29494286,246.9616547
Elders East,2,Summer,August,2015,Sensor 2,2,13-08-2015 16:29:35,-1100,174.83,10.9642334,23.29401207,246.9509277
Elders East,2,Summer,August,2015,Sensor 2,2,13-08-2015 16:29:55,-1100,175.01,10.97525024,23.29362297,246.9464569
Elders East,2,Summer,August,2015,Sensor 2,2,13-08-2015 16:30:15,-800,171.03,10.73451233,23.29458427,246.9575195
Elders East,2,Summer,August,2015,Sensor 2,2,13-08-2015 16:30:36,-800,174.73,10.95825195,23.29562187,246.9694824
Elders East,2,Summer,August,2015,Sensor 2,2,13-08-2015 16:30:56,-800,174.17,10.92449951,23.29254913,246.934082
Elders East,2,Summer,August,2015,Sensor 2,2,13-08-2015 16:31:16,-500,172.95,10.85075378,23.29195404,246.9272308
Elders East,2,Summer,August,2015,Sensor 2,2,13-08-2015 16:31:36,-500,172.92,10.84909058,23.28974152,246.9017334
